,SIGNGU_CD,성별,연령대별,CLASS1,카드이용건수계순위,카드이용금액계순위
558,강동구,M,50대,전자상거래,7.0,6.0
559,강동구,M,50대,주유,4.0,4.0
560,강동구,M,60대,가전/가구,13.0,8.0
561,강동구,M,60대,가정생활/서비스,5.0,4.0
562,강동구,M,60대,교육/학원,14.0,14.0
563,강동구,M,60대,미용,11.0,13.0
564,강동구,M,60대,스포츠/문화/레저,8.0,11.0
565,강동구,M,60대,여행/교통,10.0,10.0
566,강동구,M,60대,요식/유흥,2.0,1.0
567,강동구,M,60대,유통,1.0,3.0
568,강동구,M,60대,음/식료품,6.0,9.0
569,강동구,M,60대,의료,4.0,5.0
570,강동구,M,60대,의류/잡화,12.0,12.0
571,강동구,M,60대,자동차,9.0,6.0
572,강동구,M,60대,전자상거래,7.0,7.0
573,강동구,M,60대,주유,3.0,2.0
574,강동구,M,70대이상,가전/가구,13.0,8.0
575,강동구,M,70대이상,가정생활/서비스,6.0,5.0
576,강동구,M,70대이상,교육/학원,14.0,14.0
577,강동구,M,70대이상,미용,10.0,13.0
578,강동구,M,70대이상,스포츠/문화/레저,8.0,9.0
579,강동구,M,70대이상,여행/교통,11.0,10.0
580,강동구,M,70대이상,요식/유흥,2.0,2.0
581,강동구,M,70대이상,유통,1.0,4.0
582,강동구,M,70대이상,음/식료품,5.0,6.0
583,강동구,M,70대이상,의료,3.0,1.0
584,강동구,M,70대이상,의류/잡화,12.0,12.0
585,강동구,M,70대이상,자동차,9.0,11.0
586,강동구,M,70대이상,전자상거래,7.0,7.0
587,강동구,M,70대이상,주유,4.0,3.0
588,강동구,F,10대,가전/가구,12.0,12.0
589,강동구,F,10대,가정생활/서비스,7.0,7.0
590,강동구,F,10대,교육/학원,9.0,9.0
591,강동구,F,10대,미용,10.0,8.0
592,강동구,F,10대,스포츠/문화/레저,4.0,5.0
593,강동구,F,10대,여행/교통,11.0,10.0
594,강동구,F,10대,요식/유흥,1.0,1.0
595,강동구,F,10대,유통,2.0,2.0
596,강동구,F,10대,음/식료품,5.0,11.0
597,강동구,F,10대,의료,8.0,4.0
598,강동구,F,10대,의류/잡화,6.0,6.0
599,강동구,F,10대,자동차,13.0,14.0
600,강동구,F,10대,전자상거래,3.0,3.0
601,강동구,F,10대,주유,14.0,13.0
602,강동구,F,20대,가전/가구,13.0,9.0
603,강동구,F,20대,가정생활/서비스,6.0,5.0
604,강동구,F,20대,교육/학원,11.0,12.0
605,강동구,F,20대,미용,10.0,10.0
606,강동구,F,20대,스포츠/문화/레저,5.0,6.0
607,강동구,F,20대,여행/교통,7.0,8.0
608,강동구,F,20대,요식/유흥,1.0,2.0
609,강동구,F,20대,유통,2.0,3.0
610,강동구,F,20대,음/식료품,9.0,11.0
611,강동구,F,20대,의료,4.0,4.0
612,강동구,F,20대,의류/잡화,8.0,7.0
613,강동구,F,20대,자동차,14.0,14.0
614,강동구,F,20대,전자상거래,3.0,1.0
615,강동구,F,20대,주유,12.0,13.0
616,강동구,F,30대,가전/가구,14.0,8.0
617,강동구,F,30대,가정생활/서비스,5.0,5.0
618,강동구,F,30대,교육/학원,12.0,6.0
619,강동구,F,30대,미용,11.0,11.0
620,강동구,F,30대,스포츠/문화/레저,8.0,9.0
621,강동구,F,30대,여행/교통,7.0,7.0
622,강동구,F,30대,요식/유흥,2.0,3.0
623,강동구,F,30대,유통,1.0,2.0
624,강동구,F,30대,음/식료품,6.0,12.0
625,강동구,F,30대,의료,4.0,4.0
626,강동구,F,30대,의류/잡화,9.0,10.0
627,강동구,F,30대,자동차,13.0,14.0
628,강동구,F,30대,전자상거래,3.0,1.0
629,강동구,F,30대,주유,10.0,13.0
630,강동구,F,40대,가전/가구,14.0,10.0
631,강동구,F,40대,가정생활/서비스,5.0,4.0
632,강동구,F,40대,교육/학원,12.0,6.0
633,강동구,F,40대,미용,11.0,12.0
634,강동구,F,40대,스포츠/문화/레저,7.0,8.0
635,강동구,F,40대,여행/교통,10.0,13.0
636,강동구,F,40대,요식/유흥,2.0,3.0
637,강동구,F,40대,유통,1.0,2.0
638,강동구,F,40대,음/식료품,6.0,9.0
639,강동구,F,40대,의료,4.0,5.0
640,강동구,F,40대,의류/잡화,8.0,11.0
641,강동구,F,40대,자동차,13.0,7.0
642,강동구,F,40대,전자상거래,3.0,1.0
643,강동구,F,40대,주유,9.0,14.0
644,강동구,F,50대,가전/가구,13.0,7.0
645,강동구,F,50대,가정생활/서비스,5.0,5.0
646,강동구,F,50대,교육/학원,14.0,14.0
647,강동구,F,50대,미용,10.0,12.0
648,강동구,F,50대,스포츠/문화/레저,7.0,9.0
649,강동구,F,50대,여행/교통,11.0,11.0
650,강동구,F,50대,요식/유흥,2.0,4.0
651,강동구,F,50대,유통,1.0,1.0
652,강동구,F,50대,음/식료품,6.0,6.0
653,강동구,F,50대,의료,3.0,2.0
654,강동구,F,50대,의류/잡화,9.0,8.0
655,강동구,F,50대,자동차,12.0,13.0
656,강동구,F,50대,전자상거래,4.0,3.0
657,강동구,F,50대,주유,8.0,10.0
658,강동구,F,60대,가전/가구,12.0,8.0
659,강동구,F,60대,가정생활/서비스,5.0,5.0
660,강동구,F,60대,교육/학원,14.0,14.0
661,강동구,F,60대,미용,10.0,12.0
662,강동구,F,60대,스포츠/문화/레저,9.0,10.0
663,강동구,F,60대,여행/교통,11.0,11.0
664,강동구,F,60대,요식/유흥,2.0,4.0
665,강동구,F,60대,유통,1.0,1.0
666,강동구,F,60대,음/식료품,4.0,6.0
667,강동구,F,60대,의료,3.0,2.0
668,강동구,F,60대,의류/잡화,7.0,7.0
669,강동구,F,60대,자동차,13.0,13.0
670,강동구,F,60대,전자상거래,6.0,3.0
671,강동구,F,60대,주유,8.0,9.0
672,강동구,F,70대이상,가전/가구,12.0,8.0
673,강동구,F,70대이상,가정생활/서비스,5.0,4.0
674,강동구,F,70대이상,교육/학원,14.0,13.0
675,강동구,F,70대이상,미용,8.0,9.0
676,강동구,F,70대이상,스포츠/문화/레저,10.0,11.0
677,강동구,F,70대이상,여행/교통,11.0,12.0
678,강동구,F,70대이상,요식/유흥,3.0,3.0
679,강동구,F,70대이상,유통,1.0,2.0
680,강동구,F,70대이상,음/식료품,4.0,5.0
681,강동구,F,70대이상,의료,2.0,1.0
682,강동구,F,70대이상,의류/잡화,9.0,7.0
683,강동구,F,70대이상,자동차,13.0,14.0
684,강동구,F,70대이상,전자상거래,6.0,6.0
685,강동구,F,70대이상,주유,7.0,10.0
686,강동구,M,10대,가전/가구,11.0,11.0
687,강동구,M,10대,가정생활/서비스,5.0,6.0
688,강동구,M,10대,교육/학원,9.0,10.0
689,강동구,M,10대,미용,10.0,8.0
690,강동구,M,10대,스포츠/문화/레저,3.0,4.0
691,강동구,M,10대,여행/교통,7.0,5.0
692,강동구,M,10대,요식/유흥,2.0,1.0
693,강동구,M,10대,유통,1.0,3.0
694,강동구,M,10대,음/식료품,6.0,9.0
695,강동구,M,10대,의료,8.0,12.0
696,강동구,M,10대,의류/잡화,12.0,7.0
697,강동구,M,10대,자동차,14.0,14.0
698,강동구,M,10대,전자상거래,4.0,2.0
699,강동구,M,10대,주유,13.0,13.0
700,강동구,M,20대,가전/가구,13.0,10.0
701,강동구,M,20대,가정생활/서비스,5.0,4.0
702,강동구,M,20대,교육/학원,14.0,13.0
703,강동구,M,20대,미용,10.0,11.0
704,강동구,M,20대,스포츠/문화/레저,3.0,5.0
705,강동구,M,20대,여행/교통,7.0,7.0
706,강동구,M,20대,요식/유흥,2.0,1.0
707,강동구,M,20대,유통,1.0,2.0
708,강동구,M,20대,음/식료품,8.0,12.0
709,강동구,M,20대,의료,6.0,6.0
710,강동구,M,20대,의류/잡화,11.0,8.0
711,강동구,M,20대,자동차,12.0,14.0
712,강동구,M,20대,전자상거래,4.0,3.0
713,강동구,M,20대,주유,9.0,9.0
714,강동구,M,30대,가전/가구,13.0,8.0
715,강동구,M,30대,가정생활/서비스,4.0,4.0
716,강동구,M,30대,교육/학원,14.0,13.0
717,강동구,M,30대,미용,11.0,14.0
718,강동구,M,30대,스포츠/문화/레저,6.0,10.0
719,강동구,M,30대,여행/교통,9.0,7.0
720,강동구,M,30대,요식/유흥,2.0,1.0
721,강동구,M,30대,유통,1.0,3.0
722,강동구,M,30대,음/식료품,8.0,12.0
723,강동구,M,30대,의료,5.0,5.0
724,강동구,M,30대,의류/잡화,10.0,11.0
725,강동구,M,30대,자동차,12.0,9.0
726,강동구,M,30대,전자상거래,3.0,2.0
727,강동구,M,30대,주유,7.0,6.0
728,강동구,M,40대,가전/가구,14.0,8.0
729,강동구,M,40대,가정생활/서비스,4.0,4.0
730,강동구,M,40대,교육/학원,13.0,11.0
731,강동구,M,40대,미용,10.0,14.0
732,강동구,M,40대,스포츠/문화/레저,8.0,9.0
733,강동구,M,40대,여행/교통,9.0,10.0
734,강동구,M,40대,요식/유흥,2.0,1.0
735,강동구,M,40대,유통,1.0,3.0
736,강동구,M,40대,음/식료품,7.0,12.0
737,강동구,M,40대,의료,5.0,5.0
738,강동구,M,40대,의류/잡화,12.0,13.0
739,강동구,M,40대,자동차,11.0,7.0
740,강동구,M,40대,전자상거래,3.0,2.0
741,강동구,M,40대,주유,6.0,6.0
742,강동구,M,50대,가전/가구,14.0,10.0
743,강동구,M,50대,가정생활/서비스,5.0,3.0
744,강동구,M,50대,교육/학원,13.0,13.0
745,강동구,M,50대,미용,10.0,14.0
746,강동구,M,50대,스포츠/문화/레저,8.0,8.0
747,강동구,M,50대,여행/교통,9.0,11.0
748,강동구,M,50대,요식/유흥,2.0,1.0
749,강동구,M,50대,유통,1.0,2.0
750,강동구,M,50대,음/식료품,7.0,9.0
751,강동구,M,50대,의료,4.0,4.0
752,강동구,M,50대,의류/잡화,12.0,12.0
753,강동구,M,50대,자동차,11.0,7.0
754,강동구,M,50대,전자상거래,6.0,6.0
755,강동구,M,50대,주유,3.0,5.0
756,강동구,M,60대,가전/가구,13.0,8.0
757,강동구,M,60대,가정생활/서비스,5.0,6.0
758,강동구,M,60대,교육/학원,14.0,14.0
759,강동구,M,60대,미용,11.0,13.0
760,강동구,M,60대,스포츠/문화/레저,8.0,10.0
761,강동구,M,60대,여행/교통,9.0,11.0
762,강동구,M,60대,요식/유흥,2.0,2.0
763,강동구,M,60대,유통,1.0,4.0
764,강동구,M,60대,음/식료품,6.0,9.0
765,강동구,M,60대,의료,4.0,5.0
766,강동구,M,60대,의류/잡화,12.0,12.0
767,강동구,M,60대,자동차,10.0,7.0
768,강동구,M,60대,전자상거래,7.0,1.0
769,강동구,M,60대,주유,3.0,3.0
770,강동구,M,70대이상,가전/가구,13.0,8.0
771,강동구,M,70대이상,가정생활/서비스,5.0,5.0
772,강동구,M,70대이상,교육/학원,14.0,14.0
773,강동구,M,70대이상,미용,10.0,13.0
774,강동구,M,70대이상,스포츠/문화/레저,7.0,9.0
775,강동구,M,70대이상,여행/교통,9.0,11.0
776,강동구,M,70대이상,요식/유흥,2.0,2.0
777,강동구,M,70대이상,유통,1.0,4.0
778,강동구,M,70대이상,음/식료품,6.0,6.0
779,강동구,M,70대이상,의료,3.0,1.0
780,강동구,M,70대이상,의류/잡화,12.0,10.0
781,강동구,M,70대이상,자동차,11.0,12.0
782,강동구,M,70대이상,전자상거래,8.0,7.0
783,강동구,M,70대이상,주유,4.0,3.0
784,강북구,F,10대,가전/가구,11.0,12.0
785,강북구,F,10대,가정생활/서비스,6.0,7.0
786,강북구,F,10대,교육/학원,9.0,9.0
787,강북구,F,10대,미용,10.0,8.0
788,강북구,F,10대,스포츠/문화/레저,4.0,4.0
789,강북구,F,10대,여행/교통,12.0,10.0
790,강북구,F,10대,요식/유흥,1.0,1.0
791,강북구,F,10대,유통,2.0,3.0
792,강북구,F,10대,음/식료품,5.0,11.0
793,강북구,F,10대,의료,8.0,6.0
794,강북구,F,10대,의류/잡화,7.0,5.0
795,강북구,F,10대,자동차,14.0,14.0
796,강북구,F,10대,전자상거래,3.0,2.0
797,강북구,F,10대,주유,13.0,13.0
798,강북구,F,20대,가전/가구,12.0,12.0
799,강북구,F,20대,가정생활/서비스,6.0,4.0
800,강북구,F,20대,교육/학원,11.0,10.0
801,강북구,F,20대,미용,10.0,9.0
802,강북구,F,20대,스포츠/문화/레저,5.0,6.0
803,강북구,F,20대,여행/교통,7.0,8.0
804,강북구,F,20대,요식/유흥,1.0,2.0
805,강북구,F,20대,유통,2.0,3.0
806,강북구,F,20대,음/식료품,8.0,11.0
807,강북구,F,20대,의료,4.0,5.0
808,강북구,F,20대,의류/잡화,9.0,7.0
809,강북구,F,20대,자동차,14.0,14.0
810,강북구,F,20대,전자상거래,3.0,1.0
811,강북구,F,20대,주유,13.0,13.0
812,강북구,F,30대,가전/가구,14.0,9.0
813,강북구,F,30대,가정생활/서비스,5.0,4.0
814,강북구,F,30대,교육/학원,11.0,6.0
815,강북구,F,30대,미용,12.0,13.0
816,강북구,F,30대,스포츠/문화/레저,7.0,7.0
817,강북구,F,30대,여행/교통,8.0,8.0
818,강북구,F,30대,요식/유흥,2.0,3.0
819,강북구,F,30대,유통,1.0,2.0
820,강북구,F,30대,음/식료품,6.0,10.0
821,강북구,F,30대,의료,4.0,5.0
822,강북구,F,30대,의류/잡화,10.0,11.0
823,강북구,F,30대,자동차,13.0,14.0
824,강북구,F,30대,전자상거래,3.0,1.0
825,강북구,F,30대,주유,9.0,12.0
826,강북구,F,40대,가전/가구,13.0,11.0
827,강북구,F,40대,가정생활/서비스,5.0,4.0
828,강북구,F,40대,교육/학원,12.0,6.0
829,강북구,F,40대,미용,9.0,13.0
830,강북구,F,40대,스포츠/문화/레저,7.0,7.0
831,강북구,F,40대,여행/교통,11.0,14.0
832,강북구,F,40대,요식/유흥,2.0,3.0
833,강북구,F,40대,유통,1.0,2.0
834,강북구,F,40대,음/식료품,6.0,10.0
835,강북구,F,40대,의료,4.0,5.0
836,강북구,F,40대,의류/잡화,10.0,8.0
837,강북구,F,40대,자동차,14.0,12.0
838,강북구,F,40대,전자상거래,3.0,1.0
839,강북구,F,40대,주유,8.0,9.0
840,강북구,F,50대,가전/가구,12.0,9.0
841,강북구,F,50대,가정생활/서비스,5.0,4.0
842,강북구,F,50대,교육/학원,14.0,14.0
843,강북구,F,50대,미용,9.0,12.0
844,강북구,F,50대,스포츠/문화/레저,8.0,7.0
845,강북구,F,50대,여행/교통,11.0,13.0
846,강북구,F,50대,요식/유흥,2.0,3.0
847,강북구,F,50대,유통,1.0,1.0
848,강북구,F,50대,음/식료품,6.0,6.0
849,강북구,F,50대,의료,3.0,5.0
850,강북구,F,50대,의류/잡화,10.0,10.0
851,강북구,F,50대,자동차,13.0,11.0
852,강북구,F,50대,전자상거래,4.0,2.0
853,강북구,F,50대,주유,7.0,8.0
854,강북구,F,60대,가전/가구,12.0,7.0
855,강북구,F,60대,가정생활/서비스,4.0,3.0
856,강북구,F,60대,교육/학원,14.0,14.0
857,강북구,F,60대,미용,7.0,11.0
858,강북구,F,60대,스포츠/문화/레저,10.0,8.0
859,강북구,F,60대,여행/교통,11.0,13.0
860,강북구,F,60대,요식/유흥,2.0,4.0
861,강북구,F,60대,유통,1.0,1.0
862,강북구,F,60대,음/식료품,5.0,6.0
863,강북구,F,60대,의료,3.0,2.0
864,강북구,F,60대,의류/잡화,9.0,9.0
865,강북구,F,60대,자동차,13.0,12.0
866,강북구,F,60대,전자상거래,6.0,5.0
867,강북구,F,60대,주유,8.0,10.0
868,강북구,F,70대이상,가전/가구,12.0,7.0
869,강북구,F,70대이상,가정생활/서비스,5.0,5.0
870,강북구,F,70대이상,교육/학원,14.0,14.0
871,강북구,F,70대이상,미용,7.0,9.0
872,강북구,F,70대이상,스포츠/문화/레저,8.0,10.0
873,강북구,F,70대이상,여행/교통,11.0,12.0
874,강북구,F,70대이상,요식/유흥,2.0,3.0
875,강북구,F,70대이상,유통,1.0,1.0
876,강북구,F,70대이상,음/식료품,4.0,6.0
877,강북구,F,70대이상,의료,3.0,2.0
878,강북구,F,70대이상,의류/잡화,9.0,8.0
879,강북구,F,70대이상,자동차,13.0,13.0
880,강북구,F,70대이상,전자상거래,6.0,4.0
881,강북구,F,70대이상,주유,10.0,11.0
882,강북구,M,10대,가전/가구,10.0,13.0
883,강북구,M,10대,가정생활/서비스,6.0,5.0
884,강북구,M,10대,교육/학원,11.0,8.0
885,강북구,M,10대,미용,8.0,10.0
886,강북구,M,10대,스포츠/문화/레저,3.0,4.0
887,강북구,M,10대,여행/교통,9.0,11.0
888,강북구,M,10대,요식/유흥,2.0,1.0
889,강북구,M,10대,유통,1.0,3.0
890,강북구,M,10대,음/식료품,5.0,7.0
891,강북구,M,10대,의료,7.0,9.0
892,강북구,M,10대,의류/잡화,12.0,6.0
893,강북구,M,10대,자동차,14.0,14.0
894,강북구,M,10대,전자상거래,4.0,2.0
895,강북구,M,10대,주유,13.0,12.0
896,강북구,M,20대,가전/가구,12.0,13.0
897,강북구,M,20대,가정생활/서비스,5.0,4.0
898,강북구,M,20대,교육/학원,14.0,14.0
899,강북구,M,20대,미용,10.0,11.0
900,강북구,M,20대,스포츠/문화/레저,3.0,5.0
901,강북구,M,20대,여행/교통,8.0,9.0
902,강북구,M,20대,요식/유흥,2.0,1.0
903,강북구,M,20대,유통,1.0,2.0
904,강북구,M,20대,음/식료품,7.0,12.0
905,강북구,M,20대,의료,6.0,6.0
906,강북구,M,20대,의류/잡화,11.0,10.0
907,강북구,M,20대,자동차,13.0,7.0
908,강북구,M,20대,전자상거래,4.0,3.0
909,강북구,M,20대,주유,9.0,8.0
910,강북구,M,30대,가전/가구,13.0,9.0
911,강북구,M,30대,가정생활/서비스,4.0,4.0
912,강북구,M,30대,교육/학원,14.0,12.0
913,강북구,M,30대,미용,10.0,14.0
914,강북구,M,30대,스포츠/문화/레저,6.0,7.0
915,강북구,M,30대,여행/교통,9.0,8.0
916,강북구,M,30대,요식/유흥,2.0,1.0
917,강북구,M,30대,유통,1.0,3.0
918,강북구,M,30대,음/식료품,8.0,11.0
919,강북구,M,30대,의료,5.0,5.0
920,강북구,M,30대,의류/잡화,12.0,13.0
921,강북구,M,30대,자동차,11.0,10.0
922,강북구,M,30대,전자상거래,3.0,2.0
923,강북구,M,30대,주유,7.0,6.0
924,강북구,M,40대,가전/가구,14.0,13.0
925,강북구,M,40대,가정생활/서비스,4.0,4.0
926,강북구,M,40대,교육/학원,13.0,9.0
927,강북구,M,40대,미용,10.0,14.0
928,강북구,M,40대,스포츠/문화/레저,7.0,8.0
929,강북구,M,40대,여행/교통,9.0,10.0
930,강북구,M,40대,요식/유흥,2.0,1.0
931,강북구,M,40대,유통,1.0,2.0
932,강북구,M,40대,음/식료품,8.0,11.0
933,강북구,M,40대,의료,5.0,5.0
934,강북구,M,40대,의류/잡화,12.0,12.0
935,강북구,M,40대,자동차,11.0,7.0
936,강북구,M,40대,전자상거래,3.0,3.0
937,강북구,M,40대,주유,6.0,6.0
938,강북구,M,50대,가전/가구,13.0,9.0
939,강북구,M,50대,가정생활/서비스,5.0,3.0
940,강북구,M,50대,교육/학원,14.0,13.0
941,강북구,M,50대,미용,10.0,14.0
942,강북구,M,50대,스포츠/문화/레저,8.0,8.0
943,강북구,M,50대,여행/교통,9.0,11.0
944,강북구,M,50대,요식/유흥,2.0,1.0
945,강북구,M,50대,유통,1.0,2.0
946,강북구,M,50대,음/식료품,7.0,10.0
947,강북구,M,50대,의료,4.0,4.0
948,강북구,M,50대,의류/잡화,12.0,12.0
949,강북구,M,50대,자동차,11.0,7.0
950,강북구,M,50대,전자상거래,6.0,6.0
951,강북구,M,50대,주유,3.0,5.0
952,강북구,M,60대,가전/가구,13.0,9.0
953,강북구,M,60대,가정생활/서비스,5.0,5.0
954,강북구,M,60대,교육/학원,14.0,14.0
955,강북구,M,60대,미용,11.0,13.0
956,강북구,M,60대,스포츠/문화/레저,8.0,11.0
957,강북구,M,60대,여행/교통,10.0,10.0
958,강북구,M,60대,요식/유흥,2.0,1.0
959,강북구,M,60대,유통,1.0,3.0
960,강북구,M,60대,음/식료품,6.0,8.0
961,강북구,M,60대,의료,4.0,4.0
962,강북구,M,60대,의류/잡화,12.0,12.0
963,강북구,M,60대,자동차,9.0,6.0
964,강북구,M,60대,전자상거래,7.0,7.0
965,강북구,M,60대,주유,3.0,2.0
966,강북구,M,70대이상,가전/가구,13.0,9.0
967,강북구,M,70대이상,가정생활/서비스,5.0,5.0
968,강북구,M,70대이상,교육/학원,14.0,13.0
969,강북구,M,70대이상,미용,9.0,14.0
970,강북구,M,70대이상,스포츠/문화/레저,7.0,8.0
971,강북구,M,70대이상,여행/교통,11.0,12.0
972,강북구,M,70대이상,요식/유흥,2.0,2.0
973,강북구,M,70대이상,유통,1.0,4.0
974,강북구,M,70대이상,음/식료품,6.0,6.0
975,강북구,M,70대이상,의료,3.0,1.0
976,강북구,M,70대이상,의류/잡화,12.0,10.0
977,강북구,M,70대이상,자동차,10.0,11.0
978,강북구,M,70대이상,전자상거래,8.0,7.0
979,강북구,M,70대이상,주유,4.0,3.0
980,강북구,F,10대,가전/가구,12.0,13.0
981,강북구,F,10대,가정생활/서비스,7.0,7.0
982,강북구,F,10대,교육/학원,10.0,11.0
